userId,movieId,rating,timestamp
603,3637,5.0,963176178
560,45447,3.0,1469649233
526,60950,3.0,1502132349
368,3441,3.0,971275093
528,55721,5.0,1391734979
600,539,2.0,1237742333
40,380,3.0,832058854
480,5010,4.0,1179160872
462,152711,5.0,1455645862
309,7943,4.0,1166068511
232,5872,3.0,1218167505
483,1221,3.5,1181494841
414,2409,4.0,961515958
262,4,1.0,840306203
177,8808,3.5,1435837047
492,63,3.0,863976526
410,3450,4.0,990910542
414,1025,4.0,961519060
214,648,3.0,853937855
480,4963,3.5,1179163588
24,1198,4.5,1458941536
307,44397,1.5,1186258628
608,694,3.0,1117674975
590,2174,2.5,1258420892
509,8641,4.0,1435993757
563,78772,3.0,1441845635
22,3578,4.0,1268727393
542,5299,5.0,1163387291
288,56339,3.5,1216220492
608,51903,2.5,1189477736
274,2087,3.0,1171759794
288,2903,3.0,976139126
332,1208,4.0,1352671696
599,2698,2.0,1498530811
351,4226,4.0,1333037489
567,141668,0.5,1525290011
28,2023,3.5,1234516183
179,380,4.0,840907314
19,165,3.0,965711413
357,56339,4.5,1348610831
188,1088,4.0,962560253
224,1721,5.0,971811594
274,73017,3.5,1284685959
369,5902,4.0,1237081985
527,2528,4.0,1033175958
226,4623,4.0,1096420407
448,102720,2.5,1405112286
517,65685,4.0,1487956067
469,3200,4.0,965337012
211,54286,4.0,1350912565
474,5971,4.0,1104847589
438,5957,3.5,1105654104
105,4823,3.5,1446750774
420,6104,4.0,1218041309
520,2094,3.0,1326607917
48,8636,4.5,1127128916
597,357,5.0,941558116
68,783,2.5,1158534731
232,2096,2.5,1182910242
249,31427,3.0,1347318824
415,2186,4.0,1382470086
595,509,5.0,938807350
564,80693,3.5,1478452256
290,1357,4.0,974942902
138,2582,1.5,1222676555
587,1614,4.0,953139233
414,1210,5.0,961436248
318,3000,4.0,1453420406
288,3767,1.0,976138444
373,249,5.0,846830536
125,223,5.0,1474295267
414,2472,4.0,961596045
414,5027,2.0,1073680310
397,123,5.0,1181966712
414,176,4.0,961438221
249,122920,4.5,1462746881
274,8604,2.0,1172007730
182,345,4.5,1055151797
541,442,3.0,835643266
480,1235,4.0,1179162123
68,1136,3.5,1158532161
448,92264,1.0,1367060712
525,914,4.0,1476478038
597,4424,3.0,941640463
176,318,5.0,840108793
583,593,2.5,1481474404
177,80463,4.0,1435524775
474,3552,2.0,1014924296
104,4741,4.0,1048586588
265,3730,4.0,965316466
239,1101,3.5,1221158977
86,260,4.5,1344082545
605,4896,3.5,1277175611
111,2485,4.0,1516156099
560,115569,4.0,1469652434
298,7346,2.5,1447598980
603,1199,5.0,953927628
152,1207,4.5,1450572522
280,51662,3.5,1348532859
105,89864,4.0,1447563213
318,5617,4.5,1419078384
221,951,4.0,1119984274
582,85414,2.5,1446792736
510,420,0.5,1141158790
89,118862,4.0,1520409021
610,27801,4.5,1493849704
489,6537,2.5,1334170727
517,107,1.0,1487956132
495,6365,3.0,1458636069
357,4040,3.5,1348628038
597,1244,5.0,941640394
590,6297,2.5,1258419279
377,2971,3.0,1340343501
448,4848,3.0,1069097404
489,2052,3.5,1333830809
339,85342,4.0,1460346355
509,6662,3.5,1436101877
222,1485,2.0,1391374528
111,2125,3.5,1516468579
220,1258,2.0,1230062173
159,1265,4.5,1508640275
93,168,4.0,942946340
68,59369,5.0,1252729690
316,2054,2.0,1111493111
331,54272,3.0,1537158199
586,82169,4.5,1529899985
409,3813,4.0,968985737
247,1196,4.5,1467643909
606,2735,2.5,1173829998
292,97923,2.0,1362267967
144,733,4.0,1137323549
448,73321,3.5,1317496647
391,2600,2.0,1030825439
318,89945,3.0,1413722715
66,5464,5.0,1093747535
119,46723,3.5,1436007513
573,2985,4.5,1341798711
561,3210,4.0,1491092364
599,4490,2.0,1498510976
274,3955,2.0,1172025810
381,367,1.0,1165975313
51,4014,5.0,1230929444
306,60126,3.5,1518380670
169,1097,4.0,1078284561
590,733,3.0,1258420571
452,3101,5.0,1019584576
247,8950,5.0,1467681512
580,4011,4.0,1167673981
72,356,4.0,1217324762
354,2987,4.0,1200870212
561,1982,4.0,1491092235
599,4855,3.0,1498532070
448,555,4.0,1079688049
353,234,2.0,831940012
213,2402,4.5,1316194645
100,1784,3.5,1100183762
602,11,3.0,840875825
274,6888,2.5,1171826927
448,3705,2.0,1019125666
329,1732,0.5,1523468380
50,60397,2.5,1514239353
404,193,3.0,838376177
503,2513,3.0,1335214599
600,4025,2.0,1237759159
184,5388,3.5,1537094597
367,551,2.0,997812312
548,7458,4.5,1494879815
249,36708,4.0,1368891307
596,7458,2.5,1535708569
380,216,3.0,1494035850
217,3524,3.0,955944401
160,1373,2.0,971114703
380,1387,4.0,1493473978
391,2369,2.0,1030825086
504,1682,4.0,1063644434
474,8119,3.0,1084884411
105,79357,3.5,1446572508
4,351,3.0,986934901
599,57499,3.0,1498521142
436,169,3.0,833530110
600,2279,2.5,1237851686
227,55820,4.0,1447209881
114,2291,4.0,1485390946
305,356,4.5,1460135336
6,981,3.0,845556567
232,5349,4.5,1076952051
356,141,4.0,1229143606
28,61350,3.5,1234335260
414,52375,3.5,1194973980
572,1954,4.0,945890267
20,5419,0.5,1054037857
414,428,4.0,961517308
220,6377,5.0,1230055562
177,1411,5.0,1435535279
256,18,5.0,1447000271
387,4005,3.0,1094940066
438,6297,2.5,1105653985
307,377,1.0,1186160946
177,597,4.5,1435890508
387,2232,4.0,1094939500
314,60,3.0,834790837
484,595,5.0,1342295880
608,27706,4.0,1117162237
64,2019,5.0,1161529020
187,25788,4.0,1180301476
313,2628,2.0,1030475266
599,2529,4.0,1498499309
476,412,3.0,835021981
140,5107,4.0,1015413986
480,1196,5.0,1179160264
400,318,5.0,1498870167
608,3257,2.5,1117490854
517,3704,2.0,1487953979
307,585,0.5,1186087094
469,858,5.0,965333666
182,4919,3.5,1055153286
301,231,4.0,1211378932
477,6857,4.0,1200945662
371,7153,4.5,1407692688
37,150,5.0,845239388
185,3598,3.0,1044311426
509,5613,3.5,1435997147
600,46664,2.5,1237742234
160,6322,1.0,1065991838
277,673,3.0,861812997
181,163,2.0,845470046
542,48516,3.5,1163387608
554,527,5.0,944901744
474,1379,2.0,974667817
336,3174,5.0,1126221530
226,3793,3.5,1095662945
414,1920,3.0,961512629
337,17,4.0,860255716
10,2858,1.0,1455356578
453,4246,5.0,1005965973
177,1835,3.0,1435535586
425,4995,4.0,1085492438
18,3275,4.5,1455617700
499,4248,1.0,1289960113
1,733,4.0,964982400
367,2384,3.0,997812337
414,2470,4.0,961594982
28,457,3.0,1234515692
525,8464,3.5,1476477211
308,161,1.0,1421374403
42,1468,2.0,996220933
380,98491,5.0,1493474045
608,65,2.0,1117415653
547,2919,3.0,942723498
477,33493,4.0,1200940139
555,3387,4.0,978823389
370,380,4.0,1159162844
599,673,2.5,1498511842
229,185,4.0,836941791
567,106002,2.0,1525288477
199,1580,4.0,940456621
525,356,4.0,1476475949
307,56367,4.5,1211305432
174,333,4.0,848487280
460,48780,4.5,1359176813
249,2797,4.0,1354896440
288,39292,4.0,1150988041
274,77561,3.0,1285897574
195,2005,3.0,974710110
607,188,5.0,963079441
360,1584,4.0,884997666
216,3868,2.0,975212571
387,1235,4.5,1094942147
474,3182,4.0,1142189154
561,51540,3.5,1491095285
601,106782,4.5,1521397833
606,4963,4.0,1171365290
64,1348,4.0,1161531020
182,2607,4.5,1055157300
288,3784,3.0,997199552
202,3508,5.0,974924297
43,595,5.0,848993693
199,3868,3.5,1401308851
307,180,4.0,1186162457
552,3977,2.0,1112151332
351,4239,4.0,1326062021
606,1619,3.5,1171814877
541,590,5.0,835642917
306,88785,3.0,1518380865
175,5410,0.5,1234188618
599,37384,2.0,1498510349
226,8880,3.5,1095663437
603,1674,4.0,953927759
292,86817,2.5,1324817948
382,374,3.5,1515174691
222,71464,2.5,1391353280
321,592,4.0,843212359
564,128520,5.0,1481817955
266,592,4.0,945670386
514,588,4.0,1533872494
307,2162,2.5,1186172289
597,2012,3.0,941557959
58,218,5.0,847719231
489,2657,4.0,1334170586
140,866,4.0,951163154
21,2376,4.5,1376823423
590,1210,4.5,1258420427
555,3444,2.0,978823569
483,2329,3.0,1181496656
51,497,5.0,1230929781
500,436,3.0,1005527406
607,517,4.0,963080345
343,4878,4.5,1202061387
212,27773,4.5,1523216618
66,1527,3.0,1093143939
202,2020,4.0,974925352
477,6711,4.0,1200941699
369,260,3.5,1237082658
520,1240,4.0,1326609124
534,169,3.5,1459797094
509,60397,2.5,1435995877
566,296,4.0,849005100
462,3359,3.0,1123891033
318,1199,3.5,1413627551
448,69640,3.0,1289145810
493,260,5.0,1001562629
177,80126,0.5,1435837761
279,80489,4.0,1506394292
156,2080,1.0,951113118
122,96079,4.5,1461561540
152,750,5.0,1450572506
391,3030,4.0,1030827888
608,3863,4.0,1147794815
194,7143,4.5,1110316914
104,1777,3.5,1053336503
103,6534,3.0,1431969444
268,2956,2.0,940194367
274,2329,4.5,1171408968
298,2469,4.0,1450452902
469,1247,3.0,965846077
490,69844,3.0,1324376770
23,1193,3.5,1107163763
600,480,3.0,1237850755
135,1387,5.0,1009690990
415,1252,4.5,1382470024
381,47099,5.0,1176050612
414,5417,3.0,1039530983
220,2700,5.0,1230061654
105,3785,4.0,1446749768
104,4676,3.0,1078081284
91,1291,4.0,1112712858
380,1970,4.0,1508436774
409,1219,4.0,969072061
301,46578,4.0,1211378321
438,4207,1.0,1105670736
64,33794,4.0,1161520706
19,466,3.0,965707518
288,3806,3.0,1014821744
289,26704,4.0,1143424982
387,47610,3.5,1205565352
599,34332,2.0,1498509978
605,73,3.0,1277094964
294,69,4.0,966596095
144,6218,3.5,1136813125
232,44972,2.5,1149998420
239,8961,4.5,1221158510
380,166558,3.0,1508110341
561,68791,2.0,1491091613
438,5349,4.0,1105650150
610,113565,4.0,1493848798
265,3831,4.0,967559209
382,131714,3.5,1515171293
68,7254,2.5,1158533261
298,93721,3.0,1447517404
226,2795,4.0,1166115076
454,7361,3.5,1284801946
221,4321,3.0,1111177854
159,2724,1.5,1508640433
2,1704,4.5,1445715228
91,3081,5.0,1112711807
356,8910,4.5,1229139694
312,5010,3.0,1043177284
379,110,5.0,847397381
380,60040,4.0,1494696122
298,45722,2.5,1447598190
198,2600,5.0,1034135531
448,2378,4.5,1164622167
482,2,4.5,1105395956
514,6870,2.0,1533873471
200,3555,3.0,1229888349
509,28,3.5,1436031727
28,1253,3.5,1277001848
380,179819,0.5,1536872721
606,3808,4.0,1171311453
202,2344,4.0,974921360
45,1080,4.0,951757142
402,61,5.0,849598453
305,293,3.5,1460135877
606,6885,3.0,1172441463
480,27882,3.0,1179166803
21,34162,3.0,1407617697
246,8865,4.0,1354125058
480,5313,2.5,1179166272
144,2987,3.0,1136812186
563,33836,2.0,1441845849
80,81591,4.0,1377308981
473,27904,4.0,1169351774
313,2054,1.0,1030475470
105,32460,5.0,1446618642
307,2997,3.0,1186086153
474,2941,4.0,1120573197
231,54286,4.0,1433089651
510,1198,4.0,1141159012
45,3552,5.0,1020802351
232,35957,4.0,1182906985
446,317,3.0,843839306
599,95873,2.0,1519122003
356,1235,4.5,1228072625
249,45431,3.5,1415415626
92,2572,5.0,1294941782
339,112290,4.5,1460186006
587,3445,3.0,953137328
73,96588,3.5,1464198425
599,51931,3.0,1498524342
169,5,5.0,1078284788
125,1221,4.5,1474289973
307,7316,1.5,1186259812
477,54272,4.0,1200940243
482,1968,4.0,1105396846
429,381,4.0,828124616
166,2947,4.0,1189038129
610,46970,4.0,1493847218
305,2528,3.5,1520341899
551,118696,1.0,1504926003
313,4571,3.0,1030475440
21,1704,3.5,1418932074
534,5444,4.0,1459787997
51,2797,5.0,1230929516
480,5995,5.0,1179163003
387,7616,2.5,1154579348
448,6708,3.5,1121590454
387,8376,3.0,1117357148
227,91658,4.0,1447210521
105,32892,5.0,1446610372
368,1387,5.0,971273335
585,5954,4.0,1307418394
385,671,3.0,865873336
217,592,2.0,955936019
246,6618,4.0,1354149058
366,59315,3.5,1445546607
4,3996,4.0,986849130
474,4025,2.0,1047054986
607,2907,3.0,963171288
210,260,5.0,1473705468
352,64614,5.0,1493674142
580,7318,2.5,1167790067
294,153,3.0,966596725
332,6787,3.5,1352673507
606,1209,4.5,1171379582
474,3683,3.5,1137521116
610,5902,4.0,1493847031
356,41569,2.5,1229143525
564,102481,4.0,1478451528
334,51935,3.5,1229959289
474,1608,3.0,974667676
83,76093,2.5,1333842352
488,3061,4.0,1112382405
121,288,4.0,847655996
555,2498,2.0,978842149
474,2762,5.0,979179872
39,3418,2.0,974789327
483,8641,4.0,1415576380
322,1206,3.0,1217676526
599,87306,3.5,1498502268
369,30810,3.0,1237081608
86,2028,3.5,1344082583
448,2763,3.0,1045161657
307,3785,1.5,1186162563
486,110,5.0,839537186
222,81831,4.0,1391352742
438,5254,3.5,1105664512
600,8464,3.0,1237712520
474,5644,4.0,1063631056
55,2890,4.0,1312747625
382,106696,3.5,1515161464
265,3035,4.0,965316339
105,3285,4.0,1446749891
338,5445,2.0,1530148457
200,3004,4.0,1229877799
590,1233,4.5,1258421363
304,1025,4.0,891173962
274,51540,3.0,1211143193
42,4629,2.0,996260295
592,15,4.0,837350747
606,928,4.5,1171326548
474,1912,4.0,974667301
367,357,2.0,997812337
317,5956,3.0,1430512258
249,648,3.5,1355366438
249,83134,4.0,1348268472
552,25,3.0,1112151250
574,292,4.0,834634464
506,53000,4.0,1424486974
483,59784,4.0,1272483289
232,8965,3.5,1182908534
8,208,3.0,839463509
356,5577,4.5,1229140613
603,2971,4.0,953926970
286,2329,5.0,1119563889
155,1200,4.0,965939389
249,93838,5.0,1355365787
448,3877,3.0,1019125044
177,56339,4.0,1435525734
484,58559,3.5,1342228525
111,5524,3.5,1518640673
579,2018,3.0,958881086
381,661,5.0,1200824373
509,661,3.5,1436000131
105,112006,4.0,1446610452
596,1196,3.5,1535627133
75,2640,1.5,1158967058
603,1514,3.0,954482851
334,6711,4.0,1225476658
30,111759,5.0,1500370446
499,2337,4.0,1289960105
307,2369,2.0,1186163220
234,2294,3.0,1004409410
387,7024,4.0,1117356981
599,1603,2.5,1498517436
469,3702,3.0,965333831
159,78499,5.0,1508640269
414,51540,3.5,1189811286
89,5218,4.0,1520408543
429,282,4.0,828124616
492,996,3.0,863976753
489,8874,4.5,1332773285
448,736,3.0,1019124675
266,1222,5.0,944891695
566,141,5.0,849006000
318,1022,2.5,1346841051
47,108729,3.0,1496205645
51,1304,5.0,1230929656
68,34150,3.5,1158534633
475,45499,4.0,1498030664
137,1228,4.5,1204863671
437,95,1.0,859720977
351,79132,4.0,1326027878
483,1702,2.5,1215898398
294,2916,2.0,966633918
564,63131,3.5,1478451787
448,5530,2.5,1085130850
537,80463,4.0,1424138686
414,3450,4.0,961438688
199,4608,2.5,1105284698
448,3717,2.0,1178981944
608,1702,2.0,1117507140
249,95207,3.0,1363350137
362,56156,3.0,1530638135
352,53000,4.0,1493674448
91,6503,1.0,1112716922
59,110,2.0,953609098
541,364,3.0,835643080
42,912,5.0,996261986
227,40819,4.5,1447210890
448,27685,1.5,1483206730
156,2202,4.0,1106854242
608,1064,3.0,1117506985
153,109487,0.5,1525550704
483,8874,4.5,1199992424
215,1091,1.5,1260905580
469,1244,5.0,965336905
68,40278,2.0,1230498502
414,2082,2.0,961437722
610,110746,4.0,1493850133
47,31685,3.0,1496210576
380,113573,3.0,1495388369
313,780,3.0,1030474952
274,71500,2.5,1257958549
41,6953,3.5,1459367542
153,2908,3.5,1525549339
298,48385,3.0,1447584416
157,3268,2.0,992479618
448,21,2.0,1019124231
599,8959,2.0,1498510879
414,408,2.0,961518556
477,19,3.0,1200939977
34,6874,5.0,1162048034
21,6166,2.0,1419794816
105,145994,5.0,1526207490
78,3826,2.5,1252573310
368,1587,2.0,975829609
572,1061,5.0,945890338
202,1226,4.0,974923661
533,125914,3.0,1424753585
215,4616,4.0,1260909247
318,1653,4.0,1256504351
75,2467,4.0,1158989849
369,2716,3.0,1237082866
318,68954,4.0,1424546827
230,6333,3.5,1196304406
405,53519,3.5,1295906149
177,2915,3.0,1435534988
19,3534,2.0,965703269
606,4370,3.5,1171408348
573,1090,3.5,1186589654
599,27788,2.5,1519235498
122,3949,5.0,1461561463
64,3996,4.5,1161520000
484,59143,4.5,1342367851
202,1214,4.0,974921250
182,4467,3.0,1055158530
292,3450,3.0,973817184
592,145,3.0,837354148
63,356,3.5,1443199681
15,2011,5.0,1510572060
318,117545,4.0,1433057103
572,17,5.0,945888053
8,252,3.0,839463856
596,43928,2.5,1535827831
91,8910,2.0,1112711993
580,8636,3.0,1167860096
156,898,5.0,939853337
217,2331,2.0,955943681
47,5943,2.0,1496205418
428,2617,2.0,1111487454
584,231,2.0,834987145
42,3100,5.0,996218785
610,112623,4.5,1493845590
42,3264,4.0,996220093
520,1625,4.0,1326609718
489,87232,4.0,1335695820
269,81,3.0,850865720
169,7149,3.5,1073179589
237,50,2.5,1410631753
288,3263,4.0,978559499
605,3599,4.0,1277096786
234,1370,3.0,1004408167
21,36519,3.5,1468113445
367,2396,4.0,997811235
41,380,0.5,1459367498
198,344,4.0,1034137243
119,102903,5.0,1436123447
169,3408,4.5,1078284952
163,1747,3.0,894217570
599,6731,1.5,1498504932
199,5418,4.0,1057590429
474,2693,4.0,1048638289
520,2657,2.5,1326610935
561,73017,4.5,1491095357
560,5377,2.5,1469650173
226,45447,4.0,1164616630
520,3994,3.5,1326609847
105,26237,4.0,1448210552
84,1210,4.0,858771139
560,2012,2.5,1469648679
448,103253,2.5,1408991160
584,22,4.0,834988132
414,1061,3.0,961517810
19,785,2.0,965706209
599,1216,3.0,1498521662
343,4378,4.0,1202060391
456,810,3.0,856883540
57,2174,3.0,969753562
221,101,4.5,1111178274
387,27266,4.0,1193554768
352,93840,4.5,1493674497
419,34319,4.5,1322333293
316,253,3.5,1111493480
605,150,5.0,1277096909
458,474,5.0,845652904
41,2028,2.0,1459367469
63,2788,5.0,1443201032
380,704,3.0,1495234943
270,762,3.0,853918942
411,371,4.0,835533073
249,111364,3.5,1410887067
219,3421,2.5,1194686229
44,104,4.0,869251955
202,2289,4.0,974912665
368,2110,3.0,971276111
213,8360,5.0,1316196196
448,4156,2.0,1063909113
93,1894,3.0,942946588
607,3107,4.0,963080073
503,500,3.5,1335219433
232,2791,3.0,1182910086
592,590,4.0,837349826
527,1848,4.0,1033175938
480,802,3.0,1179178846
249,106696,3.5,1396222978
590,2321,3.0,1258418110
113,3735,4.0,980087838
18,53464,2.5,1455655099
455,344,3.0,836435857
450,3948,4.0,974704704
603,1845,5.0,963178168
561,8623,3.0,1491095152
105,4226,3.5,1446573297
102,288,4.0,835876045
249,55232,3.0,1355351623
489,2389,1.0,1333657045
432,78039,2.5,1316390993
387,1302,2.0,1095040729
66,337,4.0,1093143979
514,185585,3.0,1537065408
525,88810,4.0,1476478020
599,1028,2.5,1519120305
412,1797,5.0,939114868
599,171495,4.0,1519116912
66,4203,4.0,1113189077
249,1566,4.0,1440669201
390,6344,3.5,1250337822
599,27420,2.0,1498531667
15,4022,3.5,1510572048
426,2375,3.0,1451082122
414,2496,3.0,961438822
560,3624,2.0,1469654181
603,2529,4.0,963177215
182,1101,3.5,1054783801
149,1270,2.0,902084836
301,5989,4.0,1211378412
307,6350,4.0,1186087693
66,593,4.0,1093747465
82,4255,2.0,1084467004
305,145,4.0,1494246524
414,5308,3.0,1017670039
20,1010,3.0,1054038376
464,7458,5.0,1325594312
305,85510,3.5,1460304610
474,3624,3.5,1053021421
559,475,5.0,845476276
25,4993,5.0,1535470421
68,65,1.5,1269123315
367,1954,5.0,997812874
608,2840,4.0,1117415468
504,5957,2.5,1064450873
489,971,5.0,1333659707
21,160872,0.5,1468113939
414,6314,2.0,1053623973
50,69122,1.0,1514238580
410,904,5.0,990728692
240,296,2.0,849122058
597,1212,3.0,940362409
495,1645,5.0,1458635970
380,2273,4.0,1494803706
294,1784,3.0,966595488
105,136445,5.0,1526207433
475,1291,5.0,1498029409
93,362,4.0,942946445
561,138036,4.0,1491094445
599,26947,2.5,1498517236
64,1479,3.0,1161565689
304,597,4.0,947131768
604,315,4.0,832080050
587,236,5.0,953139541
425,1407,3.0,1085490364
200,34162,4.0,1229886857
599,4718,1.5,1498503926
318,85342,4.5,1325520957
111,585,2.5,1518640830
480,3552,4.0,1179161072
448,143255,1.5,1474309547
568,8169,3.5,1243576121
456,609,4.0,856883498
328,33493,1.5,1494211250
524,253,3.0,851609837
410,3134,5.0,990729062
7,30816,2.0,1107127004
403,1261,3.5,1225243423
307,4744,1.5,1186172938
36,25,2.5,1100803583
437,225,3.0,859721399
495,107406,4.0,1458636633
550,167296,0.5,1488728333
105,356,3.5,1446572081
560,51086,3.0,1469651231
105,106696,3.5,1447563589
381,2571,5.0,1164383856
268,423,2.0,940193753
562,849,3.0,1368890777
318,40278,4.0,1275844846
544,68,5.0,850688776
608,1707,1.0,1117506615
382,3638,3.5,1515172759
474,40278,3.5,1141848765
19,2092,2.0,965709172
7,356,5.0,1106635915
122,4641,4.5,1461562692
387,1186,4.5,1142324297
332,922,4.5,1352671024
274,1732,3.5,1171409454
357,3247,3.0,1348628242
288,3809,3.0,978559568
460,66934,4.5,1359176411
380,4018,3.0,1494613018
603,3515,3.0,963180355
274,2137,3.5,1171828197
279,2918,2.5,1506394489
444,367,4.0,832678513
176,161,4.0,840108983
610,62081,2.5,1493849123
483,52973,2.5,1415576402
62,6874,5.0,1521489355
509,4446,3.0,1435992818
414,2371,4.0,961595806
599,4299,3.0,1502112182
322,44555,5.0,1217675817
469,1676,1.0,965335769
411,329,3.0,835532031
113,903,4.0,980307343
279,58559,4.0,1506394218
610,59369,3.5,1493845948
451,762,3.0,854089684
307,52287,3.5,1198680654
294,3308,1.0,966596196
480,527,5.0,1179160233
202,3108,4.0,974923955
221,30810,4.0,1121365406
409,1247,5.0,969059983
426,8360,3.5,1451080290
28,3683,2.5,1234338153
414,852,4.0,961438579
525,1259,4.0,1476481379
100,1288,2.0,1100185857
448,3114,5.0,1019126661
262,141,3.0,840305827
587,141,4.0,953138865
396,45,3.0,1111688518
317,8798,5.0,1430512256
202,2872,5.0,974918588
283,39,1.0,901228254
254,1882,1.0,1180443538
140,5947,3.0,1079472387
212,31658,4.0,1490115674
182,2949,4.0,1057525943
94,17,1.0,843406942
305,500,3.0,1460136206
333,3826,1.0,965671576
288,8372,3.0,1101747313
22,56788,1.0,1268726902
265,1259,4.0,965316218
212,3869,4.0,1532362108
122,2355,4.5,1461561799
444,235,5.0,832672088
200,8366,3.0,1229889261
60,527,5.0,1393542064
414,6565,4.0,1073234635
474,4022,3.5,1126283581
414,8910,4.0,1099980438
307,2710,2.5,1186086685
597,2303,3.0,941640463
332,3994,3.0,1352673822
546,2531,2.0,973588321
294,2899,1.0,966634003
318,59387,4.0,1414922336
102,364,4.0,835876151
474,101,3.5,1081862489
599,3354,1.5,1519146837
28,54286,4.0,1234338764
327,3301,2.5,1234787232
401,2291,3.5,1514347443
599,48780,3.0,1498522449
599,348,3.0,1498523458
43,480,4.0,848993719
22,52281,0.5,1268726845
427,1247,3.5,1053068876
105,1222,4.0,1447574057
292,3527,3.5,1265679783
555,1629,4.0,978747547
391,1129,3.0,1030827124
534,30825,5.0,1459787999
318,3224,4.0,1422285502
307,7147,3.5,1186086484
418,45672,0.5,1461868232
577,368,4.0,945967371
370,1673,3.5,1159161812
273,282,4.0,835861286
465,95,3.0,959896430
66,7373,4.0,1097804268
608,3489,3.0,1117491716
10,73017,3.0,1455356691
177,5481,1.0,1435535025
199,2391,3.5,1060288828
111,103810,4.0,1516151997
26,225,3.0,836950483
391,2108,4.0,1030827326
42,3502,5.0,996219275
294,1919,1.0,966595886
479,4831,3.0,1039362028
57,1101,4.0,969754482
380,30707,5.0,1493420079
525,91500,3.5,1476476085
490,64839,4.0,1328145172
339,48774,3.0,1460868463
560,55442,4.0,1469650986
224,2144,5.0,971812118
230,1883,0.5,1196304180
111,2355,4.0,1516156241
474,3306,4.5,1100119916
570,2791,3.0,1181478165
304,1408,3.0,891173528
226,170,5.0,1095663374
580,6300,5.0,1176755682
265,2377,2.0,965315401
249,103141,4.0,1389217580
339,1230,4.0,1460970881
241,8638,5.0,1447536816
480,8969,2.0,1179165847
307,2133,4.5,1186084501
367,3360,5.0,997811377
275,3526,3.0,1049076951
438,6957,3.5,1105654013
492,609,3.0,863976287
425,4033,4.5,1114173158
326,527,4.5,1322867716
104,48780,4.5,1294573596
352,356,5.0,1493932086
470,410,4.0,849075432
294,919,2.0,966633792
376,1371,3.5,1364932651
582,116797,3.5,1463474243
570,47099,4.0,1181478710
438,3300,3.5,1105654663
304,364,2.0,891172881
98,72641,3.5,1532457510
18,72998,4.0,1455749238
372,1129,2.0,874416338
480,2302,2.5,1179178151
425,4963,4.0,1085492400
474,1617,5.0,988926266
610,6156,3.5,1479542300
103,2028,4.0,1431957058
264,5064,1.5,1136978798
599,2912,3.5,1498798304
221,1299,5.0,1119984145
235,586,3.0,841422477
603,2633,4.0,954482471
567,4878,3.5,1525282268
160,1107,3.5,1077749409
480,3418,3.0,1179178070
373,11,2.0,846830094
570,4886,3.5,1181478215
318,32,4.5,1263848497
105,85774,4.5,1446572374
202,2761,5.0,975015913
234,2450,3.0,1004409287
269,1367,4.0,850865801
165,5377,4.0,1046741356
356,1208,5.0,1228073085
324,3979,1.0,974906667
68,3635,4.0,1158534060
599,122882,4.0,1498854698
99,160,2.0,829828005
562,4936,4.0,1368896058
403,1213,4.5,1225243612
182,1129,2.5,1054780979
387,6620,2.5,1208707032
166,3160,4.0,1188774033
517,2054,1.5,1487956801
393,102445,4.5,1430506292
15,56174,3.5,1510572810
84,150,5.0,857653693
103,35836,3.5,1431957935
264,1917,3.5,1136978195
520,33493,2.0,1326681391
157,953,3.0,992479516
432,60040,4.0,1335139587
274,6794,2.0,1172023933
84,25,5.0,860396793
376,3256,4.5,1364958462
39,2580,5.0,974789690
298,2000,3.5,1447584603
599,3145,3.0,1498524319
532,2288,4.0,1025523852
474,3134,3.0,1113172409
373,318,5.0,846829926
45,1196,5.0,950726388
153,142488,3.5,1525549599
600,429,3.0,1237714759
266,3142,1.0,944980462
608,1200,4.5,1117491293
606,7,2.5,1171754710
105,6643,3.5,1448214183
17,5952,5.0,1305696823
62,103341,4.0,1522190324
249,84942,3.5,1369396933
417,47099,5.0,1529284096
453,5788,4.0,1040621384
448,79134,3.5,1327255410
334,3000,3.5,1225477580
380,6711,5.0,1493423327
474,7833,3.5,1144882783
334,539,3.5,1225480923
501,86,3.0,844974037
45,3033,4.0,959625116
245,3274,2.0,951183441
356,8366,5.0,1229140637
590,4221,2.5,1267237382
414,106920,4.0,1485657161
414,6811,3.0,1065800164
564,113453,3.0,1478453971
142,480,3.0,838934122
184,122926,4.0,1537109469
233,55872,3.0,1529334449
606,515,3.5,1171821929
391,3751,2.0,1030825048
599,98491,3.0,1519147943
288,1240,3.0,975691813
306,4306,3.0,1518380248
60,2724,3.0,1393541908
484,1258,3.5,1342229148
256,3825,4.0,1447001193
393,106489,5.0,1430506573
45,1639,4.0,950726106
64,34,4.5,1161520212
475,122918,3.0,1498029920
387,6283,3.5,1094876579
234,2641,3.0,1004408321
220,68358,5.0,1246137908
606,3707,3.0,1181509689
387,4679,1.5,1095121334
550,109487,5.0,1488629933
125,5617,4.5,1474412496
318,73321,3.5,1413655596
136,454,3.0,832449705
425,1357,4.0,1085490933
282,2268,4.0,1514068453
357,628,4.5,1348612365
313,2797,1.0,1030476026
356,34523,2.0,1229139671
200,53996,3.0,1229886946
10,119145,1.0,1455302650
117,986,3.0,844163896
414,61406,4.0,1511540907
328,8636,3.5,1494211093
232,81512,4.0,1294365927
4,4252,3.0,1007569465
18,59615,2.5,1455231357
